step,loss,mean_absolute_error,acc,mean_q,reward,score
242,19.166313,0.6619097,0.5,0.60577565,-1,75
243,28.107914,0.81837404,0.5,0.5412003,-1,75
244,10.011902,0.49948046,0.375,0.5356204,-1,75
245,48.270058,1.2224922,0.46875,0.65293765,25,100
246,38.13674,1.037863,0.46875,0.6320518,0,100
247,19.235699,0.64701605,0.40625,0.55823225,0,100
248,19.46392,0.63437605,0.5625,0.5409944,-1,100
249,76.775696,1.4178663,0.5,0.63440764,-1,100
250,28.80631,0.8762901,0.4375,0.5339514,-1,100
251,38.35458,1.0222139,0.53125,0.5669893,-1,100
252,28.320404,0.8393699,0.46875,0.61166024,0,0
253,28.228394,0.86946553,0.34375,0.5879905,25,25
254,28.903759,0.89339304,0.375,0.54571605,0,25
255,28.505636,0.8602511,0.375,0.5858567,0,25
256,57.191196,1.4020017,0.375,0.6012738,0,25
257,9.62977,0.5023718,0.28125,0.5653,-1,25
258,37.952034,1.0422803,0.375,0.5272497,-1,25
259,57.372375,1.4195417,0.46875,0.63590294,-1,25
260,28.838003,0.84499866,0.5,0.5495461,-1,25
261,28.875374,0.855456,0.46875,0.5887202,0,25
262,66.40498,1.5799552,0.53125,0.7062338,25,50
263,37.88829,1.0110286,0.46875,0.5749572,-1,50
264,19.817862,0.6595639,0.46875,0.62762654,-1,50
265,37.930656,1.0215565,0.46875,0.5849795,-1,50
266,19.347254,0.6786189,0.3125,0.5858344,-1,50
267,19.08526,0.6636894,0.40625,0.53618085,-1,50
268,38.136078,1.0647714,0.34375,0.5337952,-1,50
269,57.961617,1.0412353,0.4375,0.5821853,-1,50
270,66.41589,1.5618877,0.5,0.6417056,0,50
271,19.09132,0.6483686,0.46875,0.6152395,-1,50
272,48.107685,1.2408867,0.375,0.55025303,-1,50
273,19.711475,0.66797817,0.4375,0.55662847,-1,50
274,56.615654,1.3956778,0.46875,0.5764792,-1,50
275,37.492905,1.0321162,0.375,0.54837066,-1,50
276,66.97466,1.2528625,0.3125,0.5903306,-1,50
277,48.305428,1.2488136,0.34375,0.6316962,-1,50
278,28.67735,0.9013482,0.28125,0.5095195,-1,50
279,56.33511,1.3698744,0.46875,0.6620054,-1,50
280,9.95728,0.48360783,0.375,0.46678218,0,0
281,76.74565,1.3949943,0.4375,0.61858773,25,25
282,28.649786,0.85856086,0.34375,0.599099,0,25
283,28.956244,0.85740566,0.46875,0.5864413,0,25
284,38.216606,1.0720236,0.40625,0.51345384,0,25
285,18.913792,0.6484437,0.5,0.5949706,-1,25
286,67.40254,1.5796657,0.53125,0.630646,-1,25
287,57.090096,1.3493818,0.5625,0.67075676,-1,25
288,47.98127,1.1617432,0.5,0.63224256,-1,25
289,19.983072,0.62419844,0.4375,0.58763504,25,50
290,9.580188,0.4685666,0.34375,0.5890256,0,50
291,29.272789,0.8480893,0.40625,0.56442493,0,50
292,56.76133,1.3953512,0.4375,0.64512527,0,50
