step,loss,mean_absolute_error,acc,mean_q,reward,score
392,48.020275,0.9009652,0.40625,0.6218107,0,0
393,19.624142,0.7237299,0.21875,0.6336245,0,0
394,19.136267,0.6966839,0.1875,0.6445633,0,0
395,37.81224,1.0519626,0.40625,0.650162,0,0
396,18.922361,0.68150073,0.28125,0.5960908,-1,0
397,0.20888557,0.3433774,0.21875,0.6432512,-1,0
398,19.210958,0.70406455,0.25,0.6473485,0,0
399,28.626495,0.8553339,0.40625,0.64845914,0,0
400,57.838886,1.0560684,0.34375,0.6906158,0,0
401,9.502854,0.5227752,0.21875,0.5996063,0,0
402,58.914524,1.1160092,0.375,0.614702,-1,0
403,0.255154,0.33499742,0.28125,0.58546656,-1,0
404,37.68138,1.0453054,0.3125,0.6429966,-1,0
405,9.577975,0.5333296,0.3125,0.56196696,-1,0
406,38.320137,0.7330165,0.28125,0.59935594,-1,0
407,38.90084,0.72327346,0.28125,0.6735194,-1,0
408,9.716049,0.5242819,0.28125,0.57076925,-1,0
409,19.123995,0.70378107,0.40625,0.6021426,-1,0
410,28.879936,0.8872006,0.40625,0.62756276,-1,0
411,9.706969,0.53466654,0.1875,0.6404882,-1,0
412,29.78456,0.9158699,0.4375,0.62698936,50,50
413,58.36156,1.0807772,0.34375,0.6526549,0,50
414,19.23155,0.70688736,0.40625,0.633873,-1,50
415,0.38022566,0.3713232,0.125,0.54725885,-1,50
416,18.889935,0.71281946,0.34375,0.5534361,-1,50
417,38.40914,1.0580754,0.5,0.661432,-1,50
418,19.273407,0.7107282,0.3125,0.6130316,-1,50
419,58.040504,1.0874529,0.40625,0.6229815,-1,50
420,48.336487,0.9289965,0.34375,0.6822988,0,0
421,18.784145,0.67430043,0.4375,0.61118406,25,25
422,28.987139,0.8993164,0.40625,0.5800632,-1,25
423,0.31506443,0.35402992,0.25,0.5497459,-1,25
424,9.669733,0.53801835,0.3125,0.56483316,-1,25
425,39.089077,0.72238386,0.25,0.5807202,-1,25
426,0.23342709,0.33547562,0.25,0.60373473,-1,25
427,19.401228,0.69610447,0.3125,0.5841189,-1,25
428,9.803395,0.50297606,0.3125,0.694551,-1,25
429,0.27084234,0.35455284,0.34375,0.5545512,0,25
430,0.32555258,0.34415874,0.375,0.6334653,25,50
431,38.315453,0.7079041,0.3125,0.6173147,-1,50
432,10.495648,0.5245643,0.34375,0.57624626,-1,50
433,0.3059599,0.33971053,0.25,0.5907732,-1,50
434,0.3310001,0.35120165,0.28125,0.51359653,-1,50
435,9.519617,0.52843046,0.3125,0.64350265,-1,50
436,9.881077,0.53357756,0.28125,0.6305102,-1,50
437,9.849087,0.5308858,0.3125,0.64129347,-1,50
438,39.29232,1.1195006,0.125,0.67511475,0,50
439,19.184551,0.6873323,0.375,0.63841414,-1,50
440,19.183218,0.68877375,0.40625,0.61053556,-1,50
441,47.64372,0.90490294,0.34375,0.63218904,-1,50
442,77.93813,1.4914689,0.21875,0.6152947,-1,50
443,9.761355,0.5276735,0.3125,0.6641505,-1,50
444,28.971622,0.89270014,0.34375,0.6655751,-1,50
445,28.530872,0.9181731,0.28125,0.59170413,-1,50
446,0.2143825,0.31019205,0.375,0.6182827,-1,50
447,48.101364,0.89556813,0.375,0.6724458,-1,50
448,19.239687,0.677925,0.40625,0.66992164,0,0
449,19.198364,0.7187939,0.28125,0.61494255,-1,0
450,0.22482833,0.34390652,0.21875,0.5889307,0,0
451,20.242702,0.7133405,0.28125,0.6529207,-1,0
452,29.503439,0.89303017,0.28125,0.64510834,-1,0
453,0.33307087,0.35884476,0.1875,0.5574331,-1,0
454,9.821512,0.5095713,0.375,0.60873675,-1,0
455,77.50415,1.0777096,0.25,0.6215302,-1,0
456,0.23884447,0.30184317,0.375,0.69639754,0,0
457,9.761053,0.51034683,0.375,0.6270918,50,50
458,67.0565,1.2634554,0.34375,0.585853,0,50
459,10.478675,0.52776384,0.25,0.616696,-1,50
460,28.411472,0.84775555,0.46875,0.7199694,-1,50
461,9.379936,0.48464283,0.25,0.668249,-1,50
462,9.683569,0.50314105,0.375,0.60498387,-1,50
463,9.479024,0.5141572,0.15625,0.58657336,-1,50
464,39.292603,1.0860535,0.28125,0.7217405,-1,50
465,9.87142,0.5333336,0.25,0.6591585,0,50
466,28.693207,0.8845563,0.21875,0.63148785,0,50
467,9.750506,0.5406202,0.0625,0.5544661,-1,50
468,48.33028,0.9012221,0.25,0.6583913,-1,50
469,9.791597,0.5280853,0.1875,0.5600269,-1,50
470,9.517869,0.531895,0.375,0.6607517,-1,50
471,28.830648,0.8837942,0.34375,0.56125915,-1,50
472,0.34846777,0.36602613,0.1875,0.5979373,-1,50
473,29.042328,0.8696263,0.34375,0.73368967,-1,50
474,9.830871,0.5434402,0.3125,0.55171096,-1,50
475,67.54464,1.2765079,0.40625,0.6855626,-1,50
476,18.831831,0.67371047,0.40625,0.6551752,0,0
477,19.235601,0.69587404,0.28125,0.6273069,0,0
478,9.741801,0.5309223,0.3125,0.61859846,0,0
479,28.944786,0.8518438,0.34375,0.63161755,-1,0
480,9.889692,0.5309339,0.25,0.6150892,-1,0
481,0.3893851,0.36188465,0.125,0.5668625,-1,0
482,10.783129,0.55159044,0.375,0.66273475,-1,0
