step,loss,mean_absolute_error,acc,mean_q,reward,score
391,29.187122,0.8921237,0.3125,0.75583804,-1,50
392,9.866746,0.522791,0.25,0.7318543,0,0
393,9.607787,0.4903561,0.3125,0.73732746,-1,0
394,0.33574873,0.35447615,0.21875,0.7176907,-1,0
395,19.279081,0.6304824,0.4375,0.732206,-1,0
396,0.35672513,0.31194794,0.34375,0.68937516,-1,0
397,9.989554,0.50226796,0.375,0.72749484,25,25
398,57.606113,1.0477407,0.375,0.80065465,-1,25
399,19.776327,0.69524956,0.3125,0.815531,-1,25
400,0.35220155,0.31695253,0.3125,0.7881292,-1,25
401,10.003994,0.5207908,0.3125,0.6938092,-1,25
402,19.03611,0.6485946,0.3125,0.7770716,-1,25
403,19.61002,0.67679423,0.34375,0.7444781,-1,25
404,28.769314,0.8223505,0.53125,0.7952458,25,50
405,19.249743,0.64113176,0.53125,0.73689085,-1,50
406,0.27474234,0.30383927,0.3125,0.7335882,-1,50
407,9.8101225,0.4934641,0.40625,0.7311284,-1,50
408,0.2227632,0.28314564,0.3125,0.6772607,-1,50
409,9.666262,0.4918254,0.21875,0.7586068,-1,50
410,9.897967,0.5320505,0.15625,0.6829691,-1,50
411,0.29119503,0.32592028,0.28125,0.7228061,-1,50
412,0.28874993,0.34046412,0.28125,0.67482185,0,50
413,19.48795,0.6872761,0.3125,0.7276165,0,50
414,0.38564742,0.34054834,0.28125,0.74070734,0,50
415,0.25021952,0.32942182,0.25,0.72980785,0,50
416,9.8090105,0.4793172,0.28125,0.76375663,0,50
417,19.278349,0.6416334,0.4375,0.72643,0,50
418,9.579898,0.49766397,0.21875,0.7609761,0,50
419,9.842828,0.5340793,0.21875,0.78243613,0,50
420,48.359222,0.86071956,0.40625,0.74649286,0,0
421,0.26273143,0.29422626,0.28125,0.772448,-1,0
422,9.895278,0.51803637,0.21875,0.77245307,-1,0
423,0.23145366,0.28293267,0.40625,0.7684321,-1,0
424,19.540329,0.6445571,0.46875,0.7280073,-1,0
425,19.50557,0.6829827,0.375,0.7096625,25,25
426,19.026213,0.66654027,0.34375,0.7901854,-1,25
427,19.6202,0.68253285,0.34375,0.78073716,-1,25
428,10.051127,0.47335276,0.375,0.7539139,-1,25
429,19.772387,0.68393064,0.40625,0.713131,-1,25
430,28.87259,0.86117285,0.4375,0.7654668,-1,25
431,9.77704,0.47385967,0.28125,0.7336962,-1,25
432,0.29713297,0.28674677,0.3125,0.77661496,0,25
433,29.3269,0.8733617,0.3125,0.7245611,-1,25
434,0.25221604,0.28227976,0.3125,0.8105899,-1,25
435,0.24884515,0.26246062,0.375,0.7431346,-1,25
436,9.838,0.5162405,0.15625,0.7574483,-1,25
437,0.26153874,0.27901912,0.28125,0.7640111,-1,25
438,9.963299,0.47527537,0.375,0.69714487,-1,25
439,19.139482,0.6506163,0.3125,0.8006609,-1,25
440,0.26210505,0.30190223,0.3125,0.70314157,25,50
441,38.85814,0.68462086,0.25,0.78227377,0,50
442,19.74867,0.68941176,0.25,0.6830598,0,50
443,9.337408,0.4843749,0.25,0.6867552,0,50
444,9.264205,0.4547906,0.40625,0.694453,0,50
445,0.21676601,0.28698722,0.34375,0.65823513,0,50
446,10.016143,0.49051076,0.375,0.74734044,0,50
447,19.389105,0.69065875,0.28125,0.69582975,0,50
448,9.953043,0.46221718,0.4375,0.7037815,0,0
449,9.390349,0.49415097,0.1875,0.699548,-1,0
