step,loss,mean_absolute_error,acc,mean_q,reward,score
342,19.632698,0.68416214,0.3125,0.7944701,-1,0
343,48.271305,0.8695242,0.34375,0.7843575,0,0
344,9.742479,0.50204086,0.28125,0.8121955,0,0
345,29.380268,0.87730455,0.46875,0.8081987,0,0
346,28.649319,0.85047793,0.4375,0.83063364,0,0
347,9.877741,0.49158865,0.375,0.77661186,0,0
348,0.25098363,0.34167403,0.1875,0.7674772,-1,0
349,0.14213094,0.3083105,0.34375,0.8260535,-1,0
350,0.124159805,0.26899046,0.40625,0.75824136,-1,0
351,77.74959,1.0585531,0.46875,0.7574703,-1,0
352,58.156258,1.0476424,0.5,0.8251051,-1,0
353,0.20104802,0.30763578,0.3125,0.7814284,-1,0
354,49.013863,0.8833227,0.4375,0.81356764,-1,0
355,10.584586,0.506339,0.28125,0.8032167,-1,0
356,48.53572,0.8890386,0.4375,0.75185436,-1,0
357,38.7727,0.69421405,0.28125,0.7730277,-1,0
358,9.688172,0.4746466,0.4375,0.8375498,-1,0
359,19.280762,0.6629512,0.5,0.8574476,-1,0
360,0.2761746,0.31050706,0.3125,0.80006576,-1,0
361,19.35263,0.6660464,0.5,0.78663814,-1,0
362,0.11490562,0.28614312,0.375,0.7459898,-1,0
363,85.20736,1.2392893,0.375,0.8493422,-1,0
364,9.367603,0.48722547,0.53125,0.81884944,0,0
365,9.89151,0.49466622,0.5625,0.78978753,-1,0
366,38.889347,0.66928935,0.34375,0.76809084,-1,0
367,18.517466,0.64962465,0.46875,0.82913744,25,25
368,39.247684,0.6930926,0.53125,0.782894,0,25
369,9.487257,0.48699716,0.4375,0.8007486,0,25
370,0.19120046,0.27847522,0.4375,0.78453994,-1,25
371,87.19017,1.2204874,0.53125,0.8369395,-1,25
372,0.18298194,0.29391077,0.46875,0.804352,-1,25
373,0.20322825,0.3186967,0.375,0.84981996,25,50
374,37.992462,0.67698395,0.40625,0.758488,-1,50
375,0.18718585,0.28956237,0.46875,0.82210827,-1,50
376,9.841391,0.47092652,0.3125,0.78038067,-1,50
377,0.22001728,0.3096633,0.34375,0.7976607,-1,50
378,19.917492,0.670544,0.40625,0.7840843,-1,50
379,28.770348,0.8467156,0.5,0.8092034,-1,50
380,0.13973185,0.31869414,0.46875,0.8123194,25,75
381,59.146175,1.0962197,0.34375,0.7880331,-1,75
382,48.89673,0.88392735,0.4375,0.8032115,-1,75
383,49.05932,0.8845037,0.40625,0.7856684,-1,75
384,19.291409,0.6793201,0.4375,0.734784,-1,75
385,48.65719,0.8760902,0.40625,0.79133785,-1,75
386,87.300285,1.2677867,0.40625,0.80465734,-1,75
387,20.04126,0.7323295,0.375,0.8115858,-1,75
388,9.82747,0.45518732,0.5625,0.7967074,-1,75
389,0.22142398,0.31774244,0.46875,0.78448915,-1,75
390,9.996268,0.49795163,0.34375,0.7618353,-1,75
391,0.15196216,0.28799224,0.5,0.8034593,-1,75
392,18.816778,0.6762735,0.40625,0.8141171,0,0
393,38.56186,0.6901057,0.34375,0.77915317,25,25
394,20.018057,0.6992425,0.375,0.787557,0,25
395,0.08113046,0.2697683,0.53125,0.77886635,-1,25
396,9.913099,0.462879,0.46875,0.8205202,-1,25
